Hydrophone 1,Hydrophone 2,Hydrophone 3,Hydrophone 4,Hydrophone 5
-6018,-43,-42,-41,-43
-5992,-43,-43,-42,-42
-5931,-43,-43,-42,-44
-1409,-42,-42,-42,-43
4526,-41,-41,-41,-43
6373,-43,-42,-42,-43
5898,-43,-42,-41,-43
6921,-44,-42,-41,-44
6892,-44,-42,-41,-42
6800,-44,-43,-41,-43
957,-45,-43,-41,-43
671,-45,-43,-41,-43
-2079,-46,-42,-42,-43
-6108,-43,-43,-41,-43
-6043,-44,-43,-42,-43
-5987,-43,-42,-42,-43
-5074,-43,-42,-41,-43
-3269,-42,-42,-41,-43
2067,-42,-42,-41,-42
6209,-43,-42,-41,-43
5556,-43,-42,-41,-43
4927,-44,-43,-42,-42
6615,-43,-42,-41,-43
6891,-43,-42,-41,-43
4117,-44,-42,-42,-43
1758,-44,-43,-42,-43
779,-45,-42,-42,-43
-5349,-45,-43,-41,-43
-6054,-44,-42,-42,-43
-6051,-43,-42,-41,-43
-5917,-43,-42,-41,-43
-2841,-42,-42,-41,-42
1702,-42,-42,-41,-43
3728,-43,-42,-41,-43
2759,-44,-43,-42,-43
3610,-45,-43,-42,-43
6688,-43,-42,-41,-43
6912,-43,-42,-41,-43
6851,-44,-42,-42,-42
4489,-44,-43,-42,-42
4585,-44,-42,-41,-43
-521,-45,-42,-42,-43
-6127,-44,-43,-41,-43
-6074,-43,-42,-42,-44
-5895,-43,-42,-42,-43
-4278,-43,-42,-42,-43
-3542,-42,-42,-41,-44
1984,-41,-42,-41,-43
6149,-43,-41,-41,-43
5527,-43,-42,-42,-43
4897,-43,-42,-41,-43
6523,-44,-42,-42,-42
6877,-43,-42,-41,-42
6776,-44,-42,-41,-43
2869,-45,-42,-42,-43
1421,-45,-43,-42,-43
-3541,-45,-42,-42,-43
-6092,-43,-42,-41,-43
-6084,-43,-42,-41,-43
-6005,-43,-42,-41,-43
-4581,-42,-42,-41,-43
-1253,-42,-42,-41,-43
3011,-41,-42,-41,-43
5783,-42,-41,-41,-43
6849,-44,-43,-42,-42
6878,-44,-43,-42,-44
6899,-44,-41,-41,-43
6827,-45,-43,-42,-42
3621,-44,-43,-41,-43
2299,-44,-42,-42,-42
-1213,-45,-42,-41,-43
-6090,-43,-43,-42,-43
-6113,-43,-42,-42,-43
-6036,-43,-42,-41,-42
-4913,-43,-42,-41,-42
-2436,-42,-43,-42,-43
582,-42,-42,-42,-43
3230,-43,-43,-42,-43
6761,-43,-42,-42,-43
6859,-44,-41,-41,-43
5458,-43,-42,-42,-43
6080,-43,-42,-41,-42
5035,-44,-42,-41,-42
3278,-44,-41,-40,-42
2095,-44,-42,-42,-43
-2335,-45,-43,-41,-44
-6046,-43,-42,-42,-43
-6062,-43,-43,-41,-43
-5375,-43,-42,-42,-43
-4848,-43,-42,-42,-43
-2668,-42,-41,-41,-43
405,-42,-43,-42,-43
3842,-43,-42,-41,-43
6875,-43,-41,-41,-43
6827,-44,-42,-42,-42
5021,-44,-43,-41,-43
5458,-43,-42,-42,-43
4666,-44,-42,-42,-43
3490,-45,-42,-42,-43
738,-44,-42,-41,-44
-2926,-44,-42,-41,-43
-3744,-43,-42,-41,-43
-3231,-43,-42,-42,-43
-4525,-43,-43,-42,-43
-5656,-43,-42,-42,-43
-3536,-43,-42,-41,-43
-193,-42,-42,-41,-44
2641,-41,-42,-42,-43
4686,-43,-42,-42,-43
5847,-43,-41,-41,-43
6691,-44,-43,-42,-43
6107,-44,-43,-42,-43
5616,-44,-42,-42,-43
4095,-44,-42,-41,-43
-869,-45,-42,-42,-42
-3599,-44,-42,-42,-44
-2132,-42,-41,-40,-43
-2652,-43,-42,-42,-42
-5727,-43,-42,-42,-43
-6061,-43,-42,-41,-43
-1750,-42,-42,-41,-43
1311,-42,-42,-42,-44
1150,-43,-42,-41,-43
2559,-43,-41,-41,-43
6333,-43,-42,-41,-43
6856,-44,-42,-41,-43
6838,-43,-42,-41,-43
6807,-44,-42,-41,-43
3715,-44,-42,-41,-42
-2332,-45,-42,-42,-43
-3975,-44,-43,-42,-42
-2705,-43,-42,-42,-43
-4221,-43,-42,-41,-43
-5974,-42,-42,-41,-43
-3817,-42,-42,-42,-43
554,-42,-42,-41,-43
1687,-43,-41,-42,-43
1006,-44,-42,-42,-43
2832,-45,-43,-42,-43
5389,-43,-42,-42,-43
6041,-44,-43,-42,-43
6832,-44,-42,-41,-44
6812,-43,-42,-41,-43
2045,-43,-41,-41,-43
-1421,-45,-42,-42,-43
-710,-43,-42,-41,-43
-2252,-42,-42,-41,-43
-5904,-43,-43,-42,-43
-6068,-42,-42,-42,-43
-1681,-42,-42,-42,-44
-179,-42,-43,-42,-42
-1133,-42,-42,-41,-43
1008,-42,-41,-41,-44
4716,-44,-42,-41,-43
4945,-44,-42,-42,-42
4402,-44,-43,-41,-43
6842,-43,-42,-41,-42
6774,-44,-42,-41,-42
1437,-44,-42,-42,-43
-1043,-45,-42,-41,-43
936,-43,-42,-42,-43
-1625,-45,-42,-42,-43
-5643,-43,-42,-41,-43
-5150,-43,-42,-42,-43
-2530,-42,-42,-42,-44
-1145,-43,-42,-42,-44
-1012,-41,-42,-42,-43
-56,-41,-42,-41,-43
2032,-41,-42,-41,-43
4986,-42,-42,-40,-43
6863,-44,-42,-42,-43
6744,-44,-42,-41,-43
4762,-44,-42,-41,-43
1517,-45,-43,-42,-43
1380,-45,-42,-42,-44
-1785,-45,-42,-42,-43
-5445,-44,-42,-41,-43
-3140,-43,-42,-42,-42
-1450,-42,-42,-41,-44
-3192,-41,-42,-41,-43
-2547,-42,-42,-42,-42
-191,-42,-42,-41,-43
569,-42,-41,-42,-43
1542,-44,-42,-42,-43
5179,-44,-42,-42,-43
6863,-43,-42,-41,-43
6736,-43,-42,-41,-43
2003,-45,-43,-42,-42
1067,-44,-42,-41,-43
1337,-44,-42,-41,-43
-2636,-45,-43,-42,-43
-3885,-43,-42,-41,-43
-1535,-42,-42,-41,-43
-1914,-43,-42,-42,-42
-3377,-43,-42,-42,-43
-2043,-42,-42,-41,-43
269,-42,-42,-41,-43
970,-43,-42,-41,-43
3283,-44,-42,-41,-43
6829,-43,-41,-41,-43
6787,-44,-42,-42,-43
3301,-44,-42,-42,-43
-12,-45,-42,-41,-43
467,-42,-42,-42,-43
-714,-44,-42,-41,-43
-2148,-44,-41,-41,-43
-861,-43,-42,-42,-42
-1271,-42,-43,-42,-43
-3000,-43,-42,-42,-44
-1914,-42,-42,-41,-43
207,-42,-42,-41,-43
847,-44,-42,-41,-43
1286,-44,-42,-41,-43
4245,-44,-42,-42,-42
6799,-43,-42,-42,-43
6087,-44,-42,-42,-43
-169,-45,-43,-42,-43
64,-42,-42,-42,-43
1692,-44,-42,-41,-43
-427,-43,-41,-41,-43
-1535,-43,-42,-42,-42
-708,-43,-42,-42,-43
-1387,-42,-42,-42,-43
-1985,-42,-42,-42,-43
-865,-42,-42,-42,-44
33,-43,-42,-42,-43
695,-43,-42,-42,-43
2696,-43,-43,-41,-43
5319,-43,-42,-41,-43
5196,-43,-42,-41,-43
1823,-44,-42,-42,-43
736,-45,-42,-41,-43
2390,-44,-42,-42,-43
1068,-45,-43,-42,-43
-1530,-45,-42,-42,-43
-1645,-42,-42,-41,-43
-1693,-43,-42,-42,-43
-1636,-43,-43,-42,-43
-83,-42,-42,-41,-43
588,-42,-42,-42,-43
-66,-44,-42,-41,-42
773,-43,-42,-42,-43
3632,-42,-42,-41,-43
5765,-44,-42,-41,-42
4342,-44,-42,-41,-43
1713,-45,-42,-41,-43
1479,-45,-42,-42,-43
871,-45,-42,-42,-43
-1561,-45,-43,-41,-43
-1966,-43,-42,-41,-42
-1148,-42,-42,-42,-42
-1500,-42,-43,-42,-43
-916,-41,-42,-41,-43
593,-42,-42,-42,-43
637,-44,-42,-42,-44
802,-44,-41,-41,-43
3184,-44,-42,-41,-42
5370,-44,-43,-41,-43
5021,-44,-42,-41,-43
2908,-45,-43,-41,-43
861,-45,-42,-42,-43
-430,-44,-42,-42,-43
-1813,-42,-42,-41,-43
-1625,-43,-42,-42,-42
-212,-43,-42,-41,-43
-647,-42,-42,-41,-43
-993,-42,-43,-41,-43
505,-42,-42,-42,-43
934,-43,-42,-41,-43
528,-45,-42,-42,-43
1962,-45,-43,-42,-43
4727,-44,-42,-41,-43
5640,-43,-42,-41,-42
3051,-45,-42,-42,-43
-350,-45,-42,-41,-43
-1199,-43,-42,-41,-43
-121,-43,-43,-41,-42
92,-42,-42,-42,-43
-68,-44,-42,-41,-43
-249,-43,-43,-43,-43
-512,-42,-42,-42,-43
846,-42,-42,-41,-43
1139,-43,-41,-41,-43
-563,-44,-42,-42,-42
-255,-42,-42,-41,-43
2810,-42,-42,-41,-43
5515,-43,-42,-41,-42
4569,-44,-42,-42,-43
612,-44,-42,-41,-43
-1642,-45,-42,-42,-43
-430,-43,-42,-42,-43
1071,-42,-41,-41,-43
1365,-45,-43,-42,-43
931,-44,-42,-42,-43
-67,-44,-42,-42,-43
196,-42,-42,-41,-43
995,-43,-42,-41,-43
-486,-45,-42,-42,-43
-1712,-42,-42,-40,-43
692,-42,-43,-42,-43
4314,-44,-42,-41,-43
4659,-44,-42,-41,-44
1871,-44,-43,-42,-43
-260,-44,-42,-42,-43
174,-43,-42,-41,-43
1136,-44,-41,-41,-43
828,-44,-42,-41,-42
935,-45,-42,-42,-43
1777,-44,-41,-41,-43
1442,-44,-43,-42,-43
196,-44,-42,-41,-43
-999,-44,-42,-41,-43
-2066,-44,-43,-42,-42
-1862,-42,-42,-41,-43
1101,-42,-42,-41,-43
5268,-43,-41,-41,-43
5174,-43,-43,-41,-43
1582,-44,-42,-42,-43
-70,-44,-42,-42,-43
1133,-43,-43,-41,-43
1823,-43,-42,-41,-43
196,-45,-42,-41,-42
-682,-46,-43,-41,-43
1742,-43,-42,-42,-43
3283,-44,-42,-41,-43
429,-45,-42,-41,-43
-2839,-45,-42,-42,-43
-2719,-43,-42,-41,-43
-920,-42,-42,-41,-43
1583,-42,-42,-41,-43
4085,-44,-42,-42,-42
3677,-44,-42,-41,-43
1962,-44,-42,-42,-43
1890,-45,-41,-42,-43
2566,-44,-42,-41,-43
2158,-45,-42,-41,-43
274,-45,-43,-42,-43
-265,-45,-41,-41,-43
2013,-43,-42,-42,-43
2238,-44,-42,-41,-42
-1531,-45,-42,-42,-43
-3841,-43,-42,-41,-43
-2564,-42,-42,-42,-43
-118,-42,-42,-41,-43
2417,-41,-42,-41,-44
3717,-44,-42,-42,-43
3072,-44,-42,-42,-44
2570,-45,-42,-42,-43
2483,-44,-41,-41,-42
2339,-44,-42,-41,-42
1785,-44,-42,-41,-43
629,-44,-41,-41,-43
1856,-45,-42,-42,-42
3420,-44,-43,-41,-43
-154,-45,-42,-42,-43
-4232,-44,-43,-42,-43
-3105,-43,-42,-42,-44
-1211,-42,-41,-41,-43
-610,-43,-43,-42,-43
1542,-42,-42,-42,-42
3749,-43,-42,-41,-43
3695,-43,-42,-41,-43
2532,-45,-42,-42,-43
2155,-45,-42,-42,-43
3426,-44,-41,-41,-43
3082,-45,-42,-42,-42
787,-45,-42,-42,-43
1549,-44,-42,-41,-43
2154,-45,-42,-42,-43
-1561,-45,-42,-42,-43
-3866,-43,-42,-42,-43
-2367,-43,-42,-41,-42
-1003,-42,-42,-41,-43
209,-42,-42,-41,-43
1834,-44,-42,-41,-43
1807,-44,-43,-41,-42
1569,-45,-42,-41,-43
3198,-44,-42,-41,-42
4702,-44,-42,-41,-43
4705,-44,-42,-42,-43
3360,-44,-42,-41,-44
2254,-44,-42,-41,-43
1722,-44,-42,-41,-43
-939,-45,-43,-42,-43
-4290,-43,-42,-41,-43
-4239,-43,-43,-41,-42
-1988,-42,-42,-41,-44
-30,-42,-42,-41,-43
1931,-41,-42,-42,-43
2991,-43,-42,-41,-43
1612,-43,-42,-41,-43
903,-45,-43,-42,-43
3084,-44,-42,-42,-43
5072,-44,-42,-42,-43
4330,-43,-42,-41,-43
2739,-44,-42,-41,-43
2640,-44,-42,-41,-43
1889,-44,-42,-41,-43
-1285,-45,-43,-42,-43
-4444,-44,-43,-42,-43
-4624,-43,-42,-41,-43
-2225,-43,-42,-43,-43
154,-42,-42,-41,-43
1929,-43,-42,-41,-43
2528,-43,-41,-40,-43
2162,-44,-42,-41,-42
2937,-45,-42,-41,-43
4750,-43,-42,-42,-43
4993,-45,-42,-41,-43
3106,-45,-43,-42,-43
1276,-44,-42,-41,-43
1218,-45,-42,-42,-43
613,-44,-42,-41,-43
-2193,-44,-42,-41,-43
-4274,-43,-42,-41,-43
-3017,-43,-42,-41,-43
-101,-42,-42,-42,-44
1617,-41,-42,-42,-43
2165,-43,-43,-41,-42
2626,-44,-42,-41,-44
2284,-44,-42,-41,-43
2513,-45,-41,-42,-42
3867,-44,-42,-42,-43
3796,-44,-42,-42,-43
1907,-44,-42,-41,-42
633,-45,-42,-42,-43
779,-45,-42,-41,-43
176,-44,-42,-41,-43
-2374,-45,-42,-41,-42
-3377,-43,-42,-41,-43
-298,-42,-42,-41,-43
2772,-42,-42,-41,-42
1932,-44,-43,-42,-43
668,-44,-42,-42,-43
1551,-45,-43,-42,-43
2162,-44,-42,-42,-43
2054,-44,-42,-41,-43
1961,-44,-42,-41,-43
2018,-45,-42,-41,-43
2447,-44,-42,-42,-43
2092,-44,-41,-42,-43
1198,-45,-43,-42,-43
503,-45,-42,-42,-43
-1297,-45,-42,-41,-43
-2689,-43,-43,-41,-43
-369,-42,-43,-42,-43
2535,-41,-42,-41,-43
1767,-43,-42,-42,-43
76,-45,-42,-42,-42
664,-44,-42,-41,-43
2607,-43,-41,-41,-43
3186,-45,-42,-41,-43
1019,-44,-42,-41,-43
63,-44,-42,-41,-43
1995,-45,-42,-42,-42
2731,-44,-42,-42,-43
2127,-44,-42,-41,-43
2130,-44,-41,-41,-42
714,-45,-42,-41,-43
-1439,-45,-42,-41,-43
-1173,-42,-42,-42,-43
-420,-43,-43,-41,-42
-1105,-42,-42,-42,-43
-559,-42,-42,-41,-43
1671,-42,-42,-41,-43
3923,-43,-43,-41,-43
4263,-44,-42,-41,-44
2230,-45,-42,-41,-42
1056,-44,-42,-41,-42
1198,-45,-43,-42,-43
1180,-44,-42,-41,-43
2179,-44,-42,-42,-43
2315,-44,-42,-42,-43
26,-45,-42,-41,-43
-1153,-45,-43,-42,-43
-527,-42,-42,-42,-43
-1233,-43,-43,-41,-43
-2149,-43,-43,-42,-43
-339,-42,-42,-42,-44
2748,-42,-42,-41,-44
4432,-43,-42,-41,-43
3901,-44,-42,-41,-43
3067,-44,-42,-41,-43
2799,-44,-42,-41,-43
1170,-45,-43,-42,-42
260,-45,-42,-41,-42
1331,-44,-42,-41,-43
460,-45,-43,-41,-43
-1503,-45,-42,-42,-43
-730,-43,-42,-41,-43
346,-42,-42,-41,-43
-844,-44,-43,-41,-43
-1449,-42,-42,-41,-43
352,-42,-43,-41,-43
3051,-43,-42,-42,-43
4316,-44,-42,-41,-43
3944,-44,-42,-41,-43
4088,-44,-42,-42,-43
3314,-44,-42,-41,-43
794,-44,-42,-42,-43
-250,-44,-42,-41,-43
-267,-43,-43,-42,-42
-1398,-43,-42,-42,-43
-1152,-42,-42,-41,-43
488,-41,-42,-41,-43
564,-43,-42,-42,-43
-640,-44,-42,-41,-43
-1244,-43,-43,-42,-42
64,-43,-43,-42,-44
3199,-44,-41,-41,-43
5156,-44,-42,-42,-43
4902,-44,-41,-42,-42
3832,-43,-42,-41,-43
2249,-45,-42,-41,-43
1000,-45,-42,-42,-42
201,-45,-42,-42,-43
-1788,-45,-42,-41,-43
-2562,-43,-42,-42,-43
-142,-43,-42,-41,-43
1394,-42,-42,-41,-43
595,-44,-42,-42,-43
227,-45,-42,-42,-43
-15,-45,-42,-41,-44
-171,-43,-41,-41,-42
1332,-42,-42,-42,-43
3285,-43,-42,-42,-43
4133,-43,-42,-41,-44
4230,-44,-42,-42,-43
4083,-44,-42,-41,-44
3259,-44,-42,-41,-43
415,-45,-42,-41,-43
-3116,-45,-43,-42,-43
-3095,-43,-43,-41,-43
-421,-42,-42,-41,-43
507,-42,-43,-42,-42
187,-43,-42,-41,-43
564,-44,-41,-41,-43
858,-44,-42,-42,-42
1218,-44,-42,-41,-43
2243,-45,-42,-41,-43
2866,-44,-42,-41,-42
2958,-45,-42,-42,-43
3342,-44,-42,-41,-44
3483,-43,-42,-41,-43
2383,-45,-42,-41,-42
329,-44,-42,-41,-43
-1103,-45,-42,-41,-43
-1043,-43,-42,-42,-42
-978,-42,-42,-42,-43
-984,-42,-42,-42,-43
-678,-42,-43,-41,-42
-705,-42,-42,-42,-43
461,-42,-42,-41,-43
3593,-44,-42,-41,-43
5111,-44,-42,-41,-43
3483,-44,-42,-41,-43
1764,-43,-42,-41,-43
1891,-44,-42,-42,-42
1974,-44,-42,-41,-43
1002,-44,-42,-41,-43
273,-44,-42,-42,-42
848,-45,-42,-42,-44
840,-45,-42,-41,-43
-1197,-46,-43,-41,-43
-2325,-43,-42,-42,-43
-1950,-43,-42,-41,-43
-1468,-42,-42,-41,-43
1435,-42,-41,-41,-43
5402,-43,-42,-41,-43
5357,-44,-41,-41,-43
2823,-45,-42,-41,-42
2143,-45,-42,-42,-43
2422,-44,-42,-41,-43
1788,-45,-42,-42,-43
805,-44,-42,-41,-44
587,-45,-42,-41,-43
620,-44,-42,-41,-43
-877,-45,-42,-41,-42
-2576,-44,-42,-42,-43
-2104,-42,-42,-41,-43
-1056,-42,-43,-41,-43
-359,-42,-42,-41,-43
2040,-41,-42,-41,-43
4580,-44,-42,-41,-42
4283,-44,-41,-41,-43
3317,-44,-42,-41,-43
4124,-43,-41,-41,-44
4522,-44,-42,-42,-42
1925,-45,-42,-41,-43
-984,-44,-42,-41,-43
-909,-43,-42,-42,-42
-286,-42,-42,-41,-43
-1671,-43,-42,-41,-43
-2729,-43,-43,-42,-43
-2229,-42,-43,-42,-43
-947,-42,-42,-41,-43
857,-42,-42,-42,-43
2743,-43,-42,-42,-44
4313,-43,-42,-41,-43
5077,-43,-42,-41,-42
5101,-45,-42,-41,-42
4686,-45,-42,-41,-43
3188,-44,-42,-41,-42
506,-45,-42,-41,-43
-1302,-46,-42,-42,-43
-1250,-43,-43,-41,-43
-1145,-42,-43,-42,-43
-1294,-43,-42,-41,-43
-1789,-42,-42,-41,-43
-3113,-43,-42,-41,-43
-1939,-42,-42,-41,-42
1967,-42,-42,-41,-42
4196,-42,-41,-41,-43
4224,-44,-43,-41,-43
4738,-44,-42,-42,-43
5843,-44,-41,-41,-43
5336,-44,-43,-42,-43
2618,-45,-43,-42,-44
-242,-44,-43,-42,-44
-1089,-43,-42,-41,-43
-1656,-42,-42,-42,-43
-2778,-42,-41,-41,-43
-2124,-42,-41,-41,-43
-1430,-43,-42,-42,-43
-2082,-42,-42,-42,-43
-626,-42,-42,-42,-43
2708,-42,-42,-41,-43
4149,-43,-42,-41,-44
3967,-44,-42,-42,-43
4949,-45,-41,-42,-42
6304,-44,-42,-41,-43
5225,-43,-42,-41,-43
1790,-44,-42,-41,-43
-780,-45,-42,-42,-43
-1437,-43,-42,-42,-43
-2653,-43,-42,-41,-43
-3761,-43,-43,-42,-43
-2863,-42,-42,-42,-43
-1452,-42,-42,-41,-43
-395,-42,-43,-42,-43
1639,-42,-42,-42,-43
4109,-43,-42,-41,-43
4979,-44,-42,-41,-43
4647,-44,-42,-41,-42
4835,-44,-42,-42,-42
5093,-43,-42,-41,-43
3065,-44,-42,-42,-42
-686,-44,-42,-42,-43
-2195,-43,-42,-41,-43
-1638,-43,-42,-42,-43
-1917,-42,-43,-42,-44
-2710,-42,-42,-42,-43
-2268,-42,-42,-41,-43
-428,-42,-43,-42,-43
1765,-42,-42,-41,-43
3268,-43,-41,-41,-43
3907,-44,-43,-42,-43
4581,-44,-42,-41,-43
4647,-44,-42,-41,-43
3628,-44,-43,-42,-43
2513,-45,-43,-42,-44
1013,-45,-42,-41,-44
-900,-44,-41,-41,-43
-1269,-43,-43,-42,-43
-490,-42,-42,-41,-43
-923,-42,-42,-41,-43
-2578,-42,-43,-42,-43
-2769,-43,-42,-42,-43
-336,-42,-43,-41,-43
2920,-41,-42,-42,-43
4644,-43,-43,-42,-44
4718,-44,-41,-41,-43
4226,-44,-43,-42,-43
